timestamp,champion,level,current_gold,total_gold,xp,x,y,minions_killed,jungle_minions,damage_done,damage_taken,win,game_duration
240.2,Garen,5,989,1489,1824,2704,12540,33,0,1207,1286,1,1388
300.2,Garen,5,73,1673,2134,5866,13372,37,0,1377,1418,1,1388
360.2,Garen,6,439,2039,2891,3227,12925,50,0,2272,2090,1,1388
420.2,Garen,7,899,2499,3524,1227,11232,61,0,3007,2600,1,1388
480.2,Garen,8,37,3087,4154,6775,13458,70,0,3957,3764,1,1388
540.2,Garen,8,304,3354,4622,2615,12547,77,0,5344,4654,1,1388
600.3,Garen,9,657,3707,5255,1752,11626,88,0,6359,5292,1,1388
660.3,Garen,9,334,4434,5909,7828,13553,100,0,7322,6065,1,1388
720.3,Garen,10,663,4763,7085,1718,12271,110,0,8501,6901,1,1388
780.3,Garen,11,1191,5291,8087,1721,9587,128,0,9590,8268,1,1388
840.3,Garen,12,257,6207,8671,10524,11035,134,0,10283,8569,1,1388
900.4,Garen,12,587,6537,9229,2507,8366,144,0,11572,10166,1,1388
960.4,Garen,12,420,6720,9474,2362,9947,147,0,12674,12091,1,1388
1020.4,Garen,13,1096,7396,10430,1379,6600,164,0,12674,12276,1,1388
1080.4,Garen,13,70,7870,10758,2753,12482,171,0,13013,13265,1,1388
1140.4,Garen,13,40,8190,11331,1219,13473,180,0,14815,16885,1,1388
1200.5,Garen,14,509,8659,12554,4805,9012,201,0,14815,17086,1,1388
1260.5,Garen,15,1100,9250,14136,1388,7696,212,0,17638,19016,1,1388
1320.5,Garen,15,471,9496,14639,1397,6446,220,0,18809,19755,1,1388
1380.5,Garen,16,2151,11176,16151,1891,1806,235,0,23378,22209,1,1388
1388.6,Garen,16,2212,11237,16272,2141,1205,235,0,23471,22219,1,1388
0.0,Garen,1,500,500,0,603,611,0,0,0,0,0,2176
60.0,Garen,1,5,505,0,2072,12206,0,0,174,174,0,2176
120.0,Garen,2,274,774,558,1462,11719,9,0,174,351,0,2176
180.1,Garen,4,788,1288,1155,1932,12562,17,0,1133,1340,0,2176
240.1,Garen,4,115,1515,1517,1510,11656,24,0,1133,1390,0,2176
300.2,Garen,5,51,1801,2026,586,2191,34,0,1857,3037,0,2176
360.2,Garen,6,489,2239,2535,2638,13503,44,0,1857,3142,0,2176
420.2,Garen,6,692,2442,2982,1188,10945,48,0,1857,3157,0,2176
480.2,Garen,7,972,2722,3695,1709,11848,58,0,2134,3751,0,2176
540.2,Garen,7,75,3025,4041,1645,9987,59,0,3195,5233,0,2176
600.3,Garen,8,682,3632,4792,3475,13322,68,0,4057,5997,0,2176
660.3,Garen,9,356,3856,5288,1656,11811,74,0,4128,6019,0,2176
720.3,Garen,10,914,4414,7061,4430,13663,84,0,5468,6471,0,2176
780.3,Garen,10,195,5085,7250,907,10799,88,0,6139,7118,0,2176
840.3,Garen,11,682,5572,8276,4433,13588,107,0,6426,7709,0,2176
900.3,Garen,12,236,6276,8590,6707,12967,113,0,7861,10221,0,2176
960.4,Garen,12,435,6475,8939,1535,10659,118,0,7861,10234,0,2176
1020.4,Garen,12,850,6890,9665,1584,11824,130,0,7935,10431,0,2176
1080.4,Garen,13,1657,7697,10897,3540,13103,144,0,9694,12448,0,2176
1140.4,Garen,14,93,7983,11539,3065,1993,154,0,9769,12681,0,2176
1200.4,Garen,14,1328,9218,12339,9903,6313,166,0,10842,13259,0,2176
1260.4,Garen,14,276,9371,12339,2410,8919,167,0,10904,13947,0,2176
1320.4,Garen,14,519,9619,12862,1979,12102,174,0,10904,13978,0,2176
1380.5,Garen,15,1176,10276,13532,4874,8506,179,0,13570,17229,0,2176
1440.5,Garen,15,1315,10664,14612,3615,13292,186,0,13570,17318,0,2176
1500.5,Garen,16,186,11036,15255,8533,6128,198,0,13570,17563,0,2176
1560.5,Garen,16,640,11989,15938,10492,5287,198,0,15669,20694,0,2176
1620.5,Garen,16,1372,12721,16313,5172,3472,200,0,20499,24652,0,2176
1680.5,Garen,17,1603,12953,16526,5243,6962,204,0,20499,24652,0,2176
1740.5,Garen,17,1876,13225,16740,1679,8156,210,0,20927,25320,0,2176
1800.6,Garen,17,2561,13910,17431,13572,7758,224,0,20927,26377,0,2176
1860.6,Garen,17,734,14404,18098,1478,10825,230,4,20927,27106,0,2176
1920.6,Garen,18,1028,14697,18603,2844,3261,237,4,20927,28359,0,2176
1980.6,Garen,18,1229,14898,19031,2905,1559,237,4,23462,31882,0,2176
2040.6,Garen,18,1714,15383,19707,1442,7895,249,4,23462,32059,0,2176
2100.7,Garen,18,16,15785,20294,853,6770,259,4,23462,32230,0,2176
2160.7,Garen,19,492,16761,21375,2399,1512,271,4,27100,37866,0,2176
2176.9,Garen,19,525,16794,21375,2399,1512,271,4,27100,37866,0,2176
0.0,Garen,1,500,500,0,362,135,0,0,0,0,0,1617
60.0,Garen,1,0,500,0,7063,7229,0,0,0,103,0,1617
120.0,Garen,2,323,823,598,6598,6936,12,0,0,895,0,1617
180.1,Garen,3,631,1131,1125,6727,7102,21,0,0,1459,0,1617
240.1,Garen,5,955,1455,1727,7677,7979,31,0,0,2114,0,1617
300.2,Garen,5,1233,1733,2313,7081,6907,40,0,0,2624,0,1617
360.2,Garen,6,141,2091,2884,5680,6288,52,0,0,3049,0,1617
420.2,Garen,7,459,2409,3424,7010,11450,61,0,0,3411,0,1617
480.2,Garen,7,833,2783,3811,6305,7432,67,0,40,4347,0,1617
540.2,Garen,8,1219,3169,4484,7614,7497,80,0,291,5367,0,1617
600.2,Garen,9,1627,3577,5210,7526,7057,95,0,291,6010,0,1617
660.2,Garen,9,96,3906,5613,8198,6328,105,0,291,6518,0,1617
720.2,Garen,10,424,4239,6251,6999,6783,115,0,1133,8587,0,1617
780.3,Garen,10,206,4721,6903,5423,4964,116,0,2077,10023,0,1617
840.3,Garen,11,431,4946,7306,6006,6229,122,0,3456,12157,0,1617
900.3,Garen,11,109,5324,7985,7182,6730,135,0,3456,13518,0,1617
960.3,Garen,12,596,5811,8724,10466,5187,150,0,3456,14450,0,1617
1020.4,Garen,12,1073,6288,9295,10508,855,161,0,3608,17751,0,1617
1080.4,Garen,12,524,6614,9804,11392,1887,171,0,3608,17788,0,1617
1140.4,Garen,13,938,7028,10375,7673,7736,181,0,3608,18708,0,1617
1200.4,Garen,14,669,7684,11530,11861,3740,205,0,4155,20061,0,1617
1260.4,Garen,14,441,7806,11530,2986,672,205,0,4270,23334,0,1617
1320.5,Garen,15,1327,8692,13052,8906,6793,216,0,6112,24847,0,1617
1380.5,Garen,15,736,8981,13437,6180,1649,222,0,6112,24961,0,1617
1440.5,Garen,15,1097,9347,14157,6285,4852,233,0,6112,25624,0,1617
1500.6,Garen,15,1373,9623,14648,6414,6062,240,0,7566,27592,0,1617
1560.6,Garen,16,46,10171,15573,11710,3038,260,0,7566,31475,0,1617
1617.1,Garen,16,160,10285,15573,4817,2878,260,0,7566,31475,0,1617
0.0,Garen,1,500,500,0,603,611,0,0,0,0,1,1751
60.0,Garen,1,0,500,0,1747,12959,0,0,0,0,1,1751
120.0,Garen,2,627,1127,641,1345,11652,5,0,1032,1245,1,1751
180.1,Garen,3,145,1345,1075,1619,12082,11,0,1032,1360,1,1751
240.1,Garen,5,529,1729,1770,3040,13362,24,0,1733,1888,1,1751
300.1,Garen,5,55,2255,2161,2475,12385,28,0,2515,2910,1,1751
360.2,Garen,6,423,2623,2887,2192,12225,43,0,2937,3638,1,1751
420.2,Garen,7,1014,3214,3909,3248,13243,56,0,4014,3937,1,1751
480.2,Garen,8,237,3587,4312,3541,10080,64,0,4014,3963,1,1751
540.2,Garen,8,583,3933,4945,1236,11042,75,0,5106,6073,1,1751
600.2,Garen,9,888,4238,5237,4333,13649,79,0,5106,6140,1,1751
660.3,Garen,10,1410,4760,6162,2380,12989,88,0,7246,7983,1,1751
720.3,Garen,10,207,5107,7195,2227,12600,99,0,7246,8322,1,1751
780.3,Garen,11,856,5756,8365,3114,13215,110,0,9058,10086,1,1751
840.3,Garen,12,341,6641,9202,4200,13525,126,0,9058,10355,1,1751
900.3,Garen,12,635,7285,9812,6239,13265,133,0,10993,13417,1,1751
960.4,Garen,13,758,7408,10608,12273,2611,133,0,11970,13568,1,1751
1020.4,Garen,14,35,8435,11878,13126,6066,151,0,13634,17024,1,1751
1080.4,Garen,14,381,8781,12416,11796,2545,161,0,13634,17124,1,1751
1140.4,Garen,14,647,9047,12919,8881,6921,170,0,13634,17183,1,1751
1200.4,Garen,15,873,9273,13157,8849,6753,174,0,15236,20711,1,1751
1260.4,Garen,16,508,9863,14743,12427,4539,187,1,15236,20765,1,1751
1320.5,Garen,16,87,10642,15436,917,3482,197,1,15236,21035,1,1751
1380.5,Garen,17,1078,11632,17346,8252,10184,219,1,17497,22014,1,1751
1440.5,Garen,17,1492,12047,18110,6371,12294,234,1,17631,23116,1,1751
1500.5,Garen,18,587,12292,18557,9083,6200,235,5,17731,24222,1,1751
1560.5,Garen,18,1720,13429,19324,8153,10094,236,13,21325,26752,1,1751
1620.6,Garen,18,182,13942,19423,9309,11388,236,13,23829,30569,1,1751
1680.6,Garen,18,305,14064,19423,4580,9036,236,13,23829,30569,1,1751
1740.6,Garen,18,1362,15126,20213,12770,12941,238,13,27512,35289,1,1751
1751.9,Garen,19,1585,15350,20415,13150,13670,244,13,27512,35336,1,1751
0.0,Garen,1,500,500,0,603,611,0,0,0,0,0,2539
60.0,Garen,1,0,500,0,1771,12152,0,0,314,250,0,2539
120.0,Garen,2,221,721,496,1437,11397,6,0,427,473,0,2539
180.0,Garen,3,145,945,850,2361,12247,12,0,1074,1445,0,2539
240.1,Garen,3,120,1170,1129,1339,9991,18,0,1496,2451,0,2539
300.2,Garen,5,568,1618,1917,1345,11829,31,0,1542,2560,0,2539
360.2,Garen,6,820,1870,2550,1603,9886,39,0,1679,3385,0,2539
420.2,Garen,6,1019,2069,3152,1860,11841,44,0,1753,3793,0,2539
480.2,Garen,7,191,2191,3234,1937,12488,44,0,2131,4686,0,2539
540.2,Garen,7,480,2480,3604,3834,9915,50,2,2131,4816,0,2539
600.3,Garen,8,823,2823,4300,1680,10866,62,2,2972,6204,0,2539
660.3,Garen,8,339,3089,4858,2106,11783,71,2,2972,6204,0,2539
720.3,Garen,9,544,3294,5491,2271,12763,76,2,3914,7657,0,2539
780.3,Garen,10,268,3718,6455,1417,7294,82,2,4621,8815,0,2539
840.3,Garen,11,1077,4527,7519,969,8244,96,2,5801,9403,0,2539
900.4,Garen,11,1421,4871,8276,1753,11516,107,2,5801,9446,0,2539
960.4,Garen,11,443,4993,8381,814,4434,107,2,6260,11669,0,2539
1020.4,Garen,12,1213,5763,9666,4515,13612,130,2,6260,12347,0,2539
1080.4,Garen,13,1303,6604,10353,782,874,140,2,7049,13932,0,2539
1140.4,Garen,13,915,7515,11111,13629,7461,151,2,8035,14290,0,2539
1200.5,Garen,13,556,7756,11134,2669,4502,151,2,8430,17071,0,2539
1260.5,Garen,14,1052,8252,12150,13422,5246,164,2,9350,17843,0,2539
1320.5,Garen,14,319,8819,12792,5088,12258,173,2,9593,18415,0,2539
1380.5,Garen,15,1143,9643,13671,10087,4749,179,2,12252,22216,0,2539
1440.6,Garen,15,471,9771,13856,8816,6491,179,2,13271,24453,0,2539
1500.6,Garen,15,798,10098,14505,4558,4825,191,2,13271,24740,0,2539
1560.6,Garen,16,953,10253,14755,1439,4754,193,2,13271,24992,0,2539
1620.6,Garen,16,2120,11420,16299,5447,13024,217,2,15949,26247,0,2539
1680.6,Garen,17,413,11733,16816,4332,13345,226,2,15949,26380,0,2539
1740.6,Garen,17,203,11922,16990,6223,11243,230,2,16898,29664,0,2539
1800.7,Garen,17,677,12347,17647,12739,5748,242,2,16898,30076,0,2539
1860.7,Garen,17,902,12571,18130,6388,1377,248,2,16898,30774,0,2539
1920.7,Garen,18,1378,13047,19009,4892,1550,260,2,17836,31862,0,2539
1980.7,Garen,18,1915,13585,19890,7832,822,275,2,17836,32030,0,2539
2040.7,Garen,19,974,13918,20395,6159,8223,281,2,18858,33895,0,2539
2100.7,Garen,19,166,14190,20481,5907,8219,286,2,18963,34812,0,2539
2160.8,Garen,19,516,14540,21062,13538,4207,293,2,18963,35586,0,2539
2220.8,Garen,20,2215,16239,23316,13661,12231,313,2,22374,37139,0,2539
2280.8,Garen,20,1353,16677,23316,4436,1506,313,2,24121,38946,0,2539
2340.8,Garen,20,1719,17043,23905,8525,5867,321,2,24201,40510,0,2539
2400.8,Garen,20,2522,17845,24606,9910,4593,324,2,27095,44643,0,2539
2460.8,Garen,20,114,18038,25120,5012,8846,329,2,27095,45041,0,2539
2520.9,Garen,20,510,18434,25529,2384,7505,329,2,32811,50334,0,2539
2539.9,Garen,20,541,18464,25529,2384,7505,329,2,32811,50334,0,2539
0.0,Garen,1,500,500,0,14321,14673,0,0,0,0,1,1808
60.0,Garen,1,20,520,62,7355,7864,1,0,0,70,1,1808
120.0,Garen,2,317,817,558,7413,7242,12,0,104,567,1,1808
180.0,Garen,4,645,1145,1253,6622,6988,22,0,541,1094,1,1808
240.1,Garen,5,1089,1589,1948,6673,6856,32,0,592,1207,1,1808
300.1,Garen,5,38,1813,2351,9238,9254,38,0,1109,1812,1,1808
360.2,Garen,6,496,2271,2922,9054,8195,49,0,1695,2867,1,1808
420.2,Garen,7,157,2582,3617,8508,8246,58,0,1922,3040,1,1808
480.2,Garen,8,517,2942,4144,8414,6139,69,0,2536,4490,1,1808
540.2,Garen,8,824,3249,4702,6054,6588,80,0,2536,4686,1,1808
600.2,Garen,8,86,3511,4764,12183,11909,81,0,2840,6144,1,1808
660.2,Garen,9,822,4247,5260,8448,8145,90,0,2840,6880,1,1808
720.3,Garen,9,1297,4722,6048,5206,5077,107,0,3683,7304,1,1808
780.3,Garen,10,138,5363,6482,8895,8768,114,0,3683,7501,1,1808
840.3,Garen,10,727,5952,6925,3508,10047,122,0,5280,9365,1,1808
900.3,Garen,10,570,6195,7217,12619,2300,127,0,5280,9365,1,1808
960.3,Garen,11,915,6540,7788,11304,1193,138,0,6322,10244,1,1808
1020.4,Garen,11,222,7122,8483,7889,7544,149,0,6322,10758,1,1808
1080.4,Garen,12,729,7634,8926,11069,6689,153,0,7958,13374,1,1808
1140.4,Garen,12,375,7900,9380,1372,9338,162,0,7958,13939,1,1808
1200.4,Garen,13,630,8330,10026,9469,2408,175,0,8028,14420,1,1808
1260.4,Garen,13,1022,8722,10538,4393,4873,189,0,8685,16192,1,1808
1320.4,Garen,13,1497,9197,10884,3389,3782,193,0,10855,19633,1,1808
1380.4,Garen,13,269,9424,11189,9320,5963,195,0,11324,22853,1,1808
1440.4,Garen,13,103,9608,11356,9718,9412,195,0,11324,22853,1,1808
1500.4,Garen,14,265,9770,11476,9422,6036,196,0,11461,24288,1,1808
1560.4,Garen,14,646,10150,12171,7764,1237,209,0,11461,24543,1,1808
1620.4,Garen,14,1320,10825,12806,2349,2586,214,0,12946,25526,1,1808
1680.5,Garen,14,631,11091,13016,7157,3415,219,0,14436,29021,1,1808
1740.5,Garen,15,1054,11513,13899,9418,1732,231,0,14436,29285,1,1808
1800.5,Garen,16,2530,12990,14875,1134,1756,239,0,16318,33327,1,1808
1808.6,Garen,16,2545,13005,14875,1134,1756,239,0,16318,33327,1,1808
0.0,Garen,1,500,500,0,362,135,0,0,0,0,1,1409
60.0,Garen,1,20,520,62,6737,7240,1,0,0,124,1,1409
120.0,Garen,2,221,721,620,6725,6813,6,0,101,768,1,1409
180.0,Garen,4,485,985,1191,6146,6365,14,0,347,1463,1,1409
240.0,Garen,5,1335,1835,1881,8548,5860,24,0,610,1683,1,1409
300.0,Garen,5,161,2011,2284,7249,7139,27,0,737,2351,1,1409
360.1,Garen,6,632,2482,2799,7000,6805,33,0,1493,2709,1,1409
420.2,Garen,7,254,2754,3327,2589,1859,40,0,1743,3352,1,1409
480.2,Garen,7,608,3108,3978,7780,7485,54,0,2199,3909,1,1409
540.2,Garen,8,884,3384,4222,1176,10316,56,0,3041,5745,1,1409
600.2,Garen,8,374,3724,4824,6584,7275,66,0,3287,6565,1,1409
660.3,Garen,9,592,3942,5258,7875,7853,72,0,3840,7205,1,1409
720.3,Garen,9,121,4571,6031,1208,1042,77,0,4824,8465,1,1409
780.3,Garen,10,1346,5796,6841,9460,8465,89,0,6206,9256,1,1409
840.3,Garen,10,368,5918,6903,1159,856,89,0,6249,11352,1,1409
900.3,Garen,11,1155,6705,7461,7061,6290,100,0,6475,13339,1,1409
960.3,Garen,11,320,7145,7939,7401,8000,109,0,6809,13939,1,1409
1020.4,Garen,11,672,7498,8509,13002,7146,120,0,7634,15110,1,1409
1080.4,Garen,12,1496,8321,9758,13706,7137,135,0,8780,16948,1,1409
1140.4,Garen,13,278,9128,10329,8593,3437,145,0,8780,17035,1,1409
1200.4,Garen,13,731,9581,11130,13123,5515,160,0,8932,18075,1,1409
1260.4,Garen,14,1994,10844,12623,8829,8775,173,0,11810,18449,1,1409
1320.4,Garen,14,191,10996,12698,12241,5021,174,0,11810,19001,1,1409
1380.5,Garen,15,1229,12033,13623,13305,11810,189,0,11906,20933,1,1409
1409.4,Garen,15,1413,12218,13834,12837,13078,189,0,11906,21218,1,1409
0.0,Garen,1,500,500,0,603,611,0,0,0,0,1,1592
60.0,Garen,1,0,500,0,1936,12053,0,0,0,0,1,1592
120.0,Garen,2,246,746,434,1678,11509,7,0,106,536,1,1592
180.0,Garen,4,588,1088,1191,1322,11260,18,0,106,1293,1,1592
240.1,Garen,5,864,1364,1793,1331,10738,25,0,106,1903,1,1592
300.1,Garen,5,198,1548,1948,1639,11808,29,0,106,2511,1,1592
360.1,Garen,6,452,1802,2550,783,10330,34,0,411,3967,1,1592
420.1,Garen,6,189,1939,2767,1932,11979,35,0,411,4353,1,1592
480.2,Garen,7,495,2245,3387,3252,13072,46,0,411,4353,1,1592
540.2,Garen,7,826,2576,3835,1399,10441,49,0,847,5396,1,1592
600.2,Garen,8,1050,2800,4468,1367,10296,55,0,1481,6791,1,1592
660.2,Garen,9,1534,3284,5307,810,10333,62,0,1875,7611,1,1592
720.2,Garen,9,239,3489,5816,1634,10837,67,0,2264,8492,1,1592
780.3,Garen,10,562,3812,7101,2685,11480,77,0,2322,9450,1,1592
840.3,Garen,11,1165,4415,8309,3181,13187,85,0,3809,10282,1,1592
900.3,Garen,12,319,5269,9021,1272,9857,96,0,3809,10393,1,1592
960.3,Garen,12,630,5580,9698,1637,11513,105,0,4966,12653,1,1592
1020.4,Garen,13,1242,6192,10991,4528,12004,124,0,5040,13239,1,1592
1080.4,Garen,13,366,6416,11296,1364,9824,128,0,5040,14580,1,1592
1140.4,Garen,14,1118,7168,12426,5454,13009,149,0,5568,16326,1,1592
1200.4,Garen,15,1949,7999,13223,4417,11201,160,0,6378,17873,1,1592
1260.4,Garen,15,28,8328,13935,2620,2050,170,0,6378,18079,1,1592
1320.4,Garen,15,179,8479,14394,8612,2158,172,0,9359,21055,1,1592
1380.5,Garen,16,206,9256,16081,3624,3156,190,0,9359,21656,1,1592
1440.5,Garen,17,671,9720,17266,9231,13897,206,0,9359,22077,1,1592
1500.5,Garen,17,1254,10304,17908,7767,11956,216,0,10880,25604,1,1592
1560.5,Garen,18,1976,11031,18786,10637,13126,230,0,11201,25984,1,1592
1592.5,Garen,18,2239,11293,19040,12772,13078,233,0,11310,27355,1,1592
0.0,Garen,1,500,500,0,14321,14673,0,0,0,0,1,2133
60.0,Garen,1,0,500,0,7421,7618,0,0,0,0,1,2133
120.0,Garen,2,283,783,589,7653,7704,10,0,461,655,1,2133
180.0,Garen,4,547,1047,1160,9176,8384,18,0,860,1708,1,2133
240.1,Garen,5,42,1442,1756,13124,13625,25,0,992,2268,1,2133
300.1,Garen,5,362,1762,2396,7371,7329,37,0,1114,2773,1,2133
360.1,Garen,6,260,2060,3029,7652,7481,46,0,1373,3025,1,2133
420.1,Garen,7,706,2506,3507,6418,7278,56,0,1729,3671,1,2133
480.1,Garen,8,122,2772,4065,8217,8208,65,0,1729,3730,1,2133
540.1,Garen,8,685,3335,4915,6088,6515,82,0,2384,4323,1,2133
600.1,Garen,9,964,3614,5145,4426,9655,89,0,3628,5544,1,2133
660.2,Garen,9,1414,4064,5775,7577,7017,103,0,3628,5680,1,2133
720.2,Garen,10,1741,4391,6333,6131,6403,115,0,3810,5889,1,2133
780.2,Garen,10,449,5249,7281,8419,7828,120,0,4996,8168,1,2133
840.3,Garen,11,904,6054,7914,5131,5099,132,0,4996,8424,1,2133
900.3,Garen,11,1400,6555,8485,8896,4592,144,0,5169,9463,1,2133
960.3,Garen,12,173,7478,9202,14034,14044,149,0,6823,10181,1,2133
1020.3,Garen,12,450,7755,9357,3096,7098,152,0,9376,12685,1,2133
1080.3,Garen,12,426,8081,9928,9764,1485,162,0,9763,13207,1,2133
1140.4,Garen,13,1313,8973,10791,7997,1706,180,0,10381,14666,1,2133
1200.4,Garen,13,59,9169,11070,8924,1610,184,0,11194,17440,1,2133
1260.4,Garen,14,326,9436,11653,10239,5703,190,0,11194,17588,1,2133
1320.4,Garen,14,77,9607,11805,11456,6932,190,0,13899,20600,1,2133
1380.4,Garen,14,843,10373,12717,5845,5373,210,0,14603,21129,1,2133
1440.4,Garen,15,68,11198,14308,12162,13867,223,0,16083,22816,1,2133
1500.5,Garen,15,293,11422,14587,3786,8604,229,0,20254,25492,1,2133
1560.5,Garen,16,317,11857,15354,12749,3217,244,0,20254,25963,1,2133
1620.5,Garen,16,678,12222,15797,11873,4935,251,0,21474,26576,1,2133
1680.5,Garen,17,1700,13244,16702,9617,1663,255,0,25495,28998,1,2133
1740.5,Garen,17,259,13609,17232,5857,8170,266,0,25659,29165,1,2133
1800.6,Garen,17,858,14212,18139,1781,8004,286,0,25659,29552,1,2133
1860.6,Garen,18,2426,15785,19237,4800,8928,302,0,27977,31668,1,2133
1920.6,Garen,18,3003,16362,20471,3335,7728,314,0,27977,32555,1,2133
1980.6,Garen,18,732,17196,21341,10713,5121,323,0,32308,36340,1,2133
2040.6,Garen,18,1865,18329,22001,5118,1032,331,0,34013,37267,1,2133
2100.6,Garen,18,1594,18558,22246,5077,4565,334,0,36998,37731,1,2133
2133.8,Garen,18,2427,19391,22810,1838,2018,339,0,38989,40488,1,2133
0.0,Garen,1,500,500,0,603,611,0,0,0,0,0,2036
60.0,Garen,1,0,500,0,2077,12105,0,0,0,0,0,2036
120.0,Garen,2,183,683,465,1415,11039,3,0,426,784,0,2036
180.0,Garen,4,486,986,1191,2618,11562,11,0,933,1631,0,2036
240.1,Garen,5,761,1261,1824,417,569,18,0,933,1699,0,2036
300.1,Garen,5,364,1514,2320,1282,11717,25,0,1137,2649,0,2036
360.1,Garen,6,666,1816,3015,3272,13254,35,0,1315,3299,0,2036
420.1,Garen,7,1055,2205,3586,931,11076,43,0,1535,3839,0,2036
480.1,Garen,7,82,2482,3867,1870,11539,43,0,2495,4554,0,2036
540.1,Garen,8,414,2814,4531,1937,12275,53,0,3266,5006,0,2036
600.1,Garen,9,771,3171,5164,1022,11273,64,0,4193,6613,0,2036
660.2,Garen,10,1580,3980,6208,3309,13139,70,0,5745,7332,0,2036
720.2,Garen,11,273,4373,7580,2847,13060,83,0,6506,7955,0,2036
780.3,Garen,11,601,4701,8153,2075,13254,93,0,7846,9511,0,2036
840.3,Garen,12,954,5054,8781,1300,10424,100,0,9014,10899,0,2036
900.3,Garen,12,1275,5375,9493,828,9148,111,0,10175,12754,0,2036
960.3,Garen,13,1598,5698,9961,1197,6816,118,0,10554,13757,0,2036
1020.4,Garen,13,540,6140,11036,1667,11570,135,0,11751,15589,0,2036
1080.4,Garen,14,1063,6663,11907,5352,13479,149,0,14128,16679,0,2036
1140.4,Garen,14,323,6873,12066,808,10430,154,0,14380,18915,0,2036
1200.4,Garen,14,421,7291,12967,12193,2655,170,0,14480,20167,0,2036
1260.4,Garen,15,637,7507,13324,1270,5230,174,0,15365,21503,0,2036
1320.4,Garen,15,1234,8104,14470,2227,12250,196,0,16140,22957,0,2036
1380.4,Garen,16,1728,8598,15290,1513,10665,203,0,19279,24819,0,2036
1440.4,Garen,17,720,9440,16480,394,461,209,0,20669,26330,0,2036
1500.4,Garen,17,934,10009,17113,11670,3936,215,0,23059,27062,0,2036
1560.5,Garen,18,958,10833,18432,9512,11893,240,0,23330,29563,0,2036
1620.5,Garen,18,345,11095,18646,2991,3656,244,0,23330,33552,0,2036
1680.5,Garen,18,704,11454,19189,1110,6812,255,0,23330,33615,0,2036
1740.5,Garen,18,1134,11884,20105,3893,8579,268,0,23864,33779,0,2036
1800.5,Garen,19,145,12069,20353,5132,4630,272,0,25124,34919,0,2036
1860.5,Garen,19,398,12323,20460,6177,4596,277,0,26325,38147,0,2036
1920.5,Garen,19,121,12445,20460,4274,910,277,0,26325,42292,0,2036
1980.5,Garen,19,243,12567,20494,6034,1187,277,0,26987,42292,0,2036
2036.2,Garen,19,905,13229,21043,6107,1948,277,0,31283,45946,0,2036
0.0,Garen,1,500,500,0,603,611,0,0,0,0,1,2131
60.0,Garen,1,0,500,0,1839,11713,0,0,0,0,1,2131
120.0,Garen,2,221,721,465,1389,11232,6,0,373,722,1,2131
180.0,Garen,3,807,1307,928,1480,10066,8,0,1111,1338,1,2131
240.0,Garen,4,984,1484,1561,2028,12850,11,0,1322,1695,1,2131
300.1,Garen,5,1180,1680,2088,2579,11861,15,0,1597,2312,1,2131
360.1,Garen,6,10,2260,2559,882,3051,25,0,1847,2766,1,2131
420.2,Garen,6,330,2580,3068,1165,11475,35,0,2192,3798,1,2131
480.2,Garen,7,702,2952,3564,2482,12477,43,0,3020,4544,1,2131
540.2,Garen,8,1189,3439,4259,3176,13139,55,0,3285,5254,1,2131
600.2,Garen,8,1650,3900,4830,3402,13295,66,0,4166,6718,1,2131
660.2,Garen,9,404,4104,5109,2414,12714,71,0,4166,7092,1,2131
720.2,Garen,10,1439,5139,6656,5532,12725,89,0,5409,8596,1,2131
780.3,Garen,10,241,5391,7214,3961,13342,97,0,6022,9071,1,2131
840.3,Garen,11,732,5882,7737,4754,12587,104,0,6794,10372,1,2131
900.3,Garen,11,240,6090,7926,1219,5759,107,0,7526,12615,1,2131
960.3,Garen,11,685,6535,8499,6294,13315,118,0,7816,15087,1,2131
1020.3,Garen,12,912,6762,8778,664,696,125,0,8335,17211,1,2131
1080.3,Garen,12,602,7202,9714,6928,7080,142,0,8503,17822,1,2131
1140.3,Garen,13,1127,7727,10755,2864,12220,161,0,9011,18599,1,2131
1200.3,Garen,14,1584,8184,11656,2522,12521,176,0,9493,19773,1,2131
1260.4,Garen,14,308,8408,11992,13694,6894,182,0,9586,19909,1,2131
1320.4,Garen,14,562,8662,12356,12581,3109,187,0,10342,21779,1,2131
1380.4,Garen,15,1531,9631,13242,8690,5333,198,0,10430,22363,1,2131
1440.4,Garen,15,46,10171,14117,9670,823,198,0,12735,25428,1,2131
1500.4,Garen,15,295,10420,14585,13292,7623,203,0,12735,25506,1,2131
1560.4,Garen,16,620,10745,15123,12939,6001,212,0,15032,27813,1,2131
1620.5,Garen,17,1599,11724,17650,12265,7482,224,0,18693,30923,1,2131
1680.5,Garen,17,485,12104,18167,3919,13211,234,0,18693,30971,1,2131
1740.5,Garen,18,394,12864,18824,7854,11864,243,0,20185,34890,1,2131
1800.5,Garen,18,537,13007,18938,10030,1165,244,0,20185,34890,1,2131
1860.5,Garen,18,972,13441,19513,10457,6348,255,0,20871,36527,1,2131
1920.5,Garen,18,1398,13868,20185,13502,7460,267,0,22666,38893,1,2131
1980.6,Garen,19,1937,14406,21066,13431,7438,282,0,22948,42417,1,2131
2040.6,Garen,19,359,14678,21797,13612,4322,282,0,24658,44272,1,2131
2100.6,Garen,19,311,14986,22290,8666,5115,283,0,28498,48219,1,2131
